danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,,,,,,,,
0.908,0.499,6,-7.793,0,0.642,0.267,0,0.078,0.114,132.968,Dark Trap,,,,,,,,
0.925,0.628,6,-7.587,1,0.131,0.0604,0,0.358,0.81,120.021,Dark Trap,,,,,,,,
0.906,0.444,4,-8.692,0,0.384,0.136,6.44E-05,0.173,0.678,140.063,Dark Trap,,,,,,,,
0.803,0.719,0,-4.485,1,0.392,0.344,0,0.425,0.549,129.945,Dark Trap,,,,,,,,
0.487,0.789,8,-3.69,1,0.044,0.00947,4.05E-06,0.189,0.0564,150.007,Dark Trap,,,,,,,,
0.77,0.459,9,-6.255,1,0.0646,0.387,0,0.0792,0.418,146.908,Dark Trap,,,,,,,,
0.745,0.617,6,-7.22,0,0.144,0.168,0,0.389,0.185,125.98,Dark Trap,,,,,,,,
0.887,0.627,9,-4.14,0,0.0468,0.0428,0,0.109,0.326,127.108,Dark Trap,,,,,,,,
0.574,0.812,9,-4.181,0,0.396,0.00757,0,0.15,0.488,147.734,Dark Trap,,,,,,,,
0.681,0.608,1,-8.302,1,0.0779,0.0745,6.40E-05,0.108,0.175,159.914,Dark Trap,,,,,,,,
0.595,0.534,1,-8.747,1,0.318,0.0106,0.00157,0.107,0.134,162.066,Dark Trap,,,,,,,,
0.72,0.424,2,-11.964,1,0.387,0.0122,0.0126,0.453,0.228,150.01,Dark Trap,,,,,,,,
0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,148.472,Dark Trap,,,,,,,,
0.755,0.631,8,-7.9,1,0.152,0.0816,1.36E-05,0.111,0.525,153.094,Dark Trap,,,,,,,,
0.737,0.562,5,-8.156,1,0.373,0.283,0,0.0727,0.457,162.03,Dark Trap,,,,,,,,
0.701,0.662,6,-7.014,0,0.316,0.403,0,0.109,0.616,132.418,Dark Trap,,,,,,,,
0.674,0.862,7,-3.4,1,0.231,0.0189,0,0.113,0.357,160.073,Dark Trap,,,,,,,,
0.581,0.662,9,-5.239,1,0.303,0.0153,0,0.111,0.434,186.046,Dark Trap,,,,,,,,
0.747,0.557,1,-8.971,0,0.069,0.369,3.53E-05,0.103,0.552,149.965,Dark Trap,,,,,,,,
0.595,0.645,6,-4.872,1,0.108,0.0866,1.74E-05,0.165,0.205,134.941,Dark Trap,,,,,,,,
0.768,0.484,11,-9.1,0,0.328,0.0816,0,0.342,0.548,158.967,Dark Trap,,,,,,,,
0.66,0.784,6,-7.696,1,0.285,0.0806,0,0.113,0.642,157.991,Dark Trap,,,,,,,,
0.847,0.733,10,-6.439,0,0.16,0.00574,1.04E-05,0.151,0.202,130.029,Dark Trap,,,,,,,,
0.744,0.674,1,-7.518,0,0.0641,0.356,0,0.128,0.316,134.021,Dark Trap,,,,,,,,
0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,Dark Trap,,,,,,,,
0.861,0.448,2,-8.256,1,0.111,0.00761,0.000408,0.0902,0.0487,125.022,Dark Trap,,,,,,,,
0.772,0.786,1,-5.337,1,0.24,0.113,0,0.202,0.233,130.071,Dark Trap,,,,,,,,
0.772,0.413,0,-8.193,0,0.089,0.0361,0,0.111,0.211,131.965,Dark Trap,,,,,,,,
0.728,0.628,1,-4.766,1,0.191,0.01,6.53E-05,0.0735,0.393,160.94,Dark Trap,,,,,,,,
0.783,0.621,0,-7.053,0,0.0782,0.169,0.153,0.0909,0.411,147.97,Dark Trap,,,,,,,,
0.759,0.73,0,-7.985,0,0.0516,0.145,3.06E-06,0.11,0.74,115.007,Dark Trap,,,,,,,,
0.497,0.489,11,-7.724,0,0.294,0.0576,9.91E-05,0.122,0.231,171.853,Dark Trap,,,,,,,,
0.793,0.395,1,-5.578,1,0.385,0.277,1.40E-05,0.109,0.129,154.054,Dark Trap,,,,,,,,
0.716,0.541,1,-7.909,1,0.149,0.0021,0,0.115,0.387,139.978,Dark Trap,,,,,,,,
0.794,0.448,10,-4.771,0,0.0539,0.591,0,0.109,0.588,120.055,Dark Trap,,,,,,,,
0.603,0.67,2,-4.809,1,0.25,0.0871,0,0.326,0.159,179.684,Dark Trap,,,,,,,,
0.743,0.571,7,-6.054,0,0.145,0.24,0,0.291,0.495,119.054,Dark Trap,,,,,,,,
0.791,0.735,5,-4.764,0,0.16,0.0427,0,0.134,0.497,144.985,Dark Trap,,,,,,,,
0.781,0.597,10,-6.794,0,0.23,0.0415,0,0.152,0.544,158.043,Dark Trap,,,,,,,,
0.557,0.526,8,-9.499,0,0.323,0.00946,0,0.128,0.123,159.908,Dark Trap,,,,,,,,
0.774,0.706,2,-6.494,1,0.355,0.00163,1.28E-06,0.104,0.382,152.891,Dark Trap,,,,,,,,
0.799,0.636,10,-8.113,0,0.0852,0.0423,0,0.106,0.439,126.012,Dark Trap,,,,,,,,
0.712,0.778,5,-6.738,0,0.0408,0.00365,0,0.127,0.469,139.976,Dark Trap,,,,,,,,
0.656,0.572,2,-8.21,1,0.0627,0.0228,0.0935,0.164,0.176,159.843,Dark Trap,,,,,,,,
0.904,0.575,1,-7.823,1,0.346,0.0493,0,0.256,0.359,141.039,Dark Trap,,,,,,,,
0.668,0.805,1,-4.964,0,0.101,0.161,1.69E-06,0.139,0.31,150.021,Dark Trap,,,,,,,,
0.964,0.487,10,-6.071,0,0.421,0.00127,6.57E-06,0.115,0.107,127.05,Dark Trap,,,,,,,,
0.635,0.632,5,-8.21,0,0.275,0.000185,0,0.0615,0.233,162.023,Dark Trap,,,,,,,,
0.813,0.483,3,-8.044,0,0.457,0.144,0,0.0991,0.398,132.954,Dark Trap,,,,,,,,
0.653,0.91,6,-3.797,1,0.319,0.114,0,0.111,0.818,182.204,Dark Trap,,,,,,,,
0.851,0.559,6,-8.267,1,0.328,0.306,1.69E-05,0.108,0.292,126.02,Dark Trap,,,,,,,,
0.806,0.426,4,-8.093,0,0.474,0.023,0,0.133,0.0626,143.805,Dark Trap,,,,,,,,
0.71,0.715,6,-7.965,0,0.0817,0.251,3.02E-06,0.289,0.449,159.956,Dark Trap,,,,,,,,
0.717,0.436,10,-8.633,0,0.109,0.295,0,0.11,0.391,119.923,Dark Trap,,,,,,,,
0.81,0.55,2,-7.46,0,0.17,0.0114,5.69E-06,0.107,0.183,153.006,Dark Trap,,,,,,,,
0.691,0.755,4,-4.229,0,0.237,0.0563,0.00072,0.261,0.331,179.954,Dark Trap,,,,,,,,
0.578,0.721,4,-5.105,1,0.131,0.0103,0,0.329,0.662,127.115,Dark Trap,,,,,,,,
0.63,0.399,5,-9.869,0,0.178,0.105,0.174,0.234,0.0657,183.016,Dark Trap,,,,,,,,
0.756,0.746,1,-6.397,1,0.142,0.236,0,0.0999,0.0793,207.956,Dark Trap,,,,,,,,
0.804,0.422,6,-8.788,0,0.35,0.0624,1.41E-06,0.137,0.157,187.742,Dark Trap,,,,,,,,
0.89,0.607,9,-6.916,0,0.124,0.158,0.000228,0.118,0.224,134.022,Dark Trap,,,,,,,,
0.739,0.405,0,-10.897,1,0.0852,0.442,0.211,0.158,0.127,157.09,Dark Trap,,,,,,,,
0.755,0.517,4,-9.804,0,0.0751,0.754,0,0.127,0.699,129.027,Dark Trap,,,,,,,,
0.754,0.575,4,-8.393,0,0.0682,0.045,0.00131,0.276,0.491,172.018,Dark Trap,,,,,,,,
0.756,0.452,6,-8.338,0,0.0723,0.181,2.99E-05,0.196,0.216,155.053,Dark Trap,,,,,,,,
0.852,0.432,1,-8.04,0,0.501,0.0599,0,0.146,0.258,140.042,Dark Trap,,,,,,,,
0.64,0.615,1,-10.067,1,0.0828,0.0521,0,0.479,0.642,117.074,Dark Trap,,,,,,,,
0.859,0.506,10,-8.115,0,0.418,0.105,0,0.113,0.153,140.973,Dark Trap,,,,,,,,
0.759,0.562,9,-6.228,0,0.149,0.293,0,0.0979,0.706,145.139,Dark Trap,,,,,,,,
0.925,0.575,1,-5.992,1,0.163,0.0238,0,0.105,0.165,142.047,Dark Trap,,,,,,,,
0.543,0.663,3,-4.888,0,0.0581,0.524,0.000181,0.142,0.199,167.656,Dark Trap,,,,,,,,
0.411,0.587,8,-7.433,1,0.37,0.239,6.70E-06,0.0821,0.0763,178.032,Dark Trap,,,,,,,,
0.635,0.793,10,-4.333,0,0.0322,0.000647,0.747,0.113,0.281,155.188,Dark Trap,,,,,,,,
0.741,0.479,1,-5.899,1,0.302,0.0544,0,0.231,0.0971,162.02,Dark Trap,,,,,,,,
0.733,0.722,0,-5.07,1,0.0842,0.0359,6.34E-06,0.111,0.29,135.97,Dark Trap,,,,,,,,
0.593,0.632,6,-5.381,0,0.541,0.0133,0,0.64,0.0789,173.369,Dark Trap,,,,,,,,
0.765,0.578,10,-8.895,0,0.0937,0.17,4.04E-06,0.12,0.642,113.995,Dark Trap,,,,,,,,
0.751,0.321,1,-9.628,0,0.114,0.056,0.00223,0.145,0.0396,139.987,Dark Trap,,,,,,,,
0.823,0.703,8,-2.691,1,0.298,0.0161,1.35E-06,0.294,0.26,178.043,Dark Trap,,,,,,,,
0.311,0.637,6,-6.204,1,0.0754,0.0821,5.20E-06,0.11,0.197,161.856,Dark Trap,,,,,,,,
0.735,0.613,1,-7.736,0,0.133,0.379,0,0.103,0.666,162.92,Dark Trap,,,,,,,,
0.867,0.517,2,-6.914,1,0.307,0.0116,0,0.31,0.271,143.043,Dark Trap,,,,,,,,
0.873,0.443,1,-8.707,1,0.0964,0.0197,0,0.11,0.259,118.018,Dark Trap,,,,,,,,
0.756,0.382,11,-12.445,1,0.283,0.2,3.80E-06,0.122,0.419,142.057,Dark Trap,,,,,,,,
0.524,0.84,4,-4.556,0,0.0317,0.00361,0,0.154,0.0397,155.034,Dark Trap,,,,,,,,
0.828,0.767,8,-8.607,1,0.0349,0.134,0.0242,0.119,0.504,132,Dark Trap,,,,,,,,
0.539,0.516,1,-6.033,1,0.0335,0.0123,0,0.11,0.321,162.13,Dark Trap,,,,,,,,
0.401,0.736,9,-4.99,1,0.311,0.104,0.0571,0.198,0.301,200.072,Dark Trap,,,,,,,,
0.848,0.461,8,-9.335,1,0.249,0.00876,6.92E-05,0.0937,0.29,140.054,Dark Trap,,,,,,,,
0.55,0.469,1,-10.375,1,0.0423,0.116,0.000113,0.554,0.0374,140.068,Dark Trap,,,,,,,,
0.9,0.5,2,-8.471,1,0.219,0.0158,0.00111,0.112,0.0666,140.012,Dark Trap,,,,,,,,
0.666,0.625,9,-5.965,1,0.0523,0.0472,0,0.058,0.11,145.035,Dark Trap,,,,,,,,
0.787,0.575,2,-9.183,1,0.0752,0.064,7.09E-06,0.138,0.0399,210.106,Dark Trap,,,,,,,,
0.729,0.815,1,-5.212,1,0.129,0.0629,0.00683,0.153,0.286,155.065,Dark Trap,,,,,,,,
0.752,0.539,9,-6.182,1,0.297,0.139,0,0.324,0.366,140.919,Dark Trap,,,,,,,,
0.685,0.82,6,-5.625,0,0.0968,0.0848,0.000313,0.651,0.29,169.97,Dark Trap,,,,,,,,
0.393,0.86,1,-2.607,1,0.105,0.0192,0,0.331,0.603,160.09,Dark Trap,,,,,,,,
0.727,0.351,1,-13.803,1,0.0871,0.328,0.89,0.101,0.165,141.934,Dark Trap,,,,,,,,
0.629,0.51,1,-9.809,1,0.348,0.238,0,0.132,0.345,156.442,Dark Trap,,,,,,,,
0.578,0.705,2,-5.918,1,0.284,0.552,0.000399,0.0822,0.333,136.047,Dark Trap,,,,,,,,
0.7,0.825,1,-5.234,1,0.0848,0.183,0.798,0.107,0.115,130.019,Dark Trap,,,,,,,,
0.523,0.558,1,-13.183,1,0.409,0.567,0.00687,0.103,0.0757,159.736,Dark Trap,,,,,,,,
0.671,0.676,3,-6.172,0,0.0448,0.0589,0,0.0674,0.343,140.07,Dark Trap,,,,,,,,
0.756,0.453,8,-9.965,1,0.318,0.0039,0,0.632,0.114,140.132,Dark Trap,,,,,,,,
0.598,0.318,8,-13.217,0,0.0679,0.196,0,0.319,0.0819,119.988,Dark Trap,,,,,,,,
0.973,0.446,3,-9.355,0,0.0612,0.0303,1.75E-05,0.121,0.265,115.039,Dark Trap,,,,,,,,
0.631,0.67,3,-9.829,1,0.0622,0.0223,0.138,0.358,0.0611,144.983,Dark Trap,,,,,,,,
0.692,0.401,7,-9.382,1,0.0936,0.73,0.000932,0.0722,0.33,120.336,Dark Trap,,,,,,,,
0.572,0.613,6,-9.866,1,0.0567,0.0635,0.000239,0.204,0.5,219.95,Dark Trap,,,,,,,,
0.546,0.53,1,-9.059,1,0.211,0.476,0,0.0955,0.227,128.209,Dark Trap,,,,,,,,
0.517,0.685,4,-7.728,1,0.055,0.388,0.0133,0.0713,0.231,190.036,Dark Trap,,,,,,,,
0.792,0.754,10,-7.347,1,0.108,0.385,0.000863,0.165,0.251,120,Dark Trap,,,,,,,,
0.545,0.631,0,-9.781,0,0.393,0.0658,0.611,0.215,0.217,146.966,Dark Trap,,,,,,,,
0.544,0.812,1,-6.431,1,0.393,0.0185,0,0.481,0.678,183.529,Dark Trap,,,,,,,,
0.618,0.217,10,-15.372,1,0.0515,0.836,0.000163,0.538,0.0872,116.014,Dark Trap,,,,,,,,
0.672,0.588,1,-9.573,1,0.133,0.619,0.241,0.0992,0.204,169.033,Dark Trap,,,,,,,,
0.698,0.792,0,-6.302,0,0.289,0.00132,1.06E-06,0.124,0.637,138.974,Dark Trap,,,,,,,,
0.737,0.354,2,-13.817,1,0.0343,0.238,0.000102,0.111,0.0962,111.97,Dark Trap,,,,,,,,
0.777,0.871,4,-2.256,0,0.216,0.329,0,0.521,0.848,145.024,Dark Trap,,,,,,,,
0.861,0.701,8,-6.92,1,0.0638,0.155,0,0.0675,0.518,125.996,Dark Trap,,,,,,,,
0.428,0.754,5,-6.416,0,0.179,0.3,0,0.136,0.394,125.948,Dark Trap,,,,,,,,
0.664,0.666,2,-4.5,1,0.0426,0.0126,0.235,0.0891,0.512,155.019,Dark Trap,,,,,,,,
0.639,0.467,1,-9.826,1,0.25,0.556,1.33E-05,0.102,0.191,149.936,Dark Trap,,,,,,,,
0.657,0.427,6,-12.599,0,0.125,0.772,0,0.0715,0.672,124.996,Dark Trap,,,,,,,,
0.713,0.493,9,-9.224,1,0.0356,0.0558,0.00134,0.129,0.178,140.015,Dark Trap,,,,,,,,
0.652,0.563,11,-10.942,0,0.121,0.0482,0.00573,0.0801,0.106,159.921,Dark Trap,,,,,,,,
0.648,0.586,4,-9.164,0,0.335,0.318,0,0.174,0.18,164.066,Dark Trap,,,,,,,,
0.531,0.522,6,-10.148,0,0.0322,0.139,0.00383,0.185,0.246,145.005,Dark Trap,,,,,,,,
0.834,0.26,10,-17.622,0,0.0525,0.797,0.0376,0.114,0.175,199.938,Dark Trap,,,,,,,,
0.665,0.465,7,-9.284,0,0.0459,0.00872,0,0.0952,0.141,133.055,Dark Trap,,,,,,,,
0.632,0.629,2,-5.935,1,0.258,0.183,0,0.344,0.207,179.882,Dark Trap,,,,,,,,
0.673,0.258,11,-12.256,1,0.181,0.798,0.634,0.0919,0.112,190.002,Dark Trap,,,,,,,,
0.634,0.527,2,-14.289,1,0.0502,0.0393,1.79E-06,0.334,0.229,153.97,Dark Trap,,,,,,,,
0.719,0.387,10,-9.38,0,0.0643,0.891,0,0.114,0.17,135.064,Dark Trap,,,,,,,,
0.534,0.583,2,-8.672,1,0.0288,0.0262,0,0.421,0.145,211.994,Dark Trap,,,,,,,,
0.607,0.685,6,-9.441,1,0.0347,0.193,0,0.12,0.635,145,Dark Trap,,,,,,,,
0.531,0.522,8,-11.215,1,0.0326,0.00527,0,0.149,0.154,142.155,Dark Trap,,,,,,,,
0.633,0.679,10,-4.945,0,0.0464,0.114,0,0.181,0.239,129.942,Dark Trap,,,,,,,,
0.889,0.46,8,-10.627,1,0.067,0.686,0.000705,0.0917,0.784,177.97,Dark Trap,,,,,,,,
0.655,0.555,5,-10.95,1,0.148,0.0499,0.0988,0.498,0.068,119.894,Dark Trap,,,,,,,,
0.834,0.57,1,-7.938,1,0.413,0.126,0,0.11,0.614,160.034,Dark Trap,,,,,,,,
0.723,0.201,0,-14.8,0,0.296,0.0648,0.000424,0.124,0.268,159.971,Dark Trap,,,,,,,,
0.519,0.667,0,-5.91,1,0.0921,0.0148,0,0.0606,0.0633,182.158,Dark Trap,,,,,,,,
0.54,0.899,1,-5.173,1,0.0445,0.000606,4.90E-05,0.127,0.0585,169.898,Dark Trap,,,,,,,,
0.476,0.865,5,-6.197,0,0.208,0.167,0,0.109,0.334,155.148,Dark Trap,,,,,,,,
0.746,0.441,11,-12.226,0,0.152,0.398,0.0331,0.099,0.145,159.967,Dark Trap,,,,,,,,
0.545,0.47,1,-10.116,1,0.109,0.025,0.00119,0.106,0.351,205.386,Dark Trap,,,,,,,,
0.713,0.52,6,-8.374,1,0.18,0.136,2.52E-06,0.108,0.234,166.009,Dark Trap,,,,,,,,
0.511,0.649,1,-7.232,1,0.152,0.0141,0,0.12,0.0586,158.039,Dark Trap,,,,,,,,
0.734,0.375,1,-11.634,1,0.22,0.82,6.94E-06,0.0922,0.183,160.12,Dark Trap,,,,,,,,
0.849,0.397,1,-11.335,0,0.0734,0.475,0,0.111,0.144,128.988,Dark Trap,,,,,,,,
0.497,0.602,3,-7.569,1,0.0562,0.485,0.000274,0.119,0.197,149.013,Dark Trap,,,,,,,,
0.79,0.291,5,-12.113,1,0.115,0.136,0.00638,0.109,0.3,157.997,Dark Trap,,,,,,,,
0.711,0.545,11,-6.81,1,0.0322,0.404,0,0.122,0.345,216.04,Dark Trap,,,,,,,,
0.824,0.394,6,-15.092,0,0.51,0.0666,0,0.173,0.21,200.078,Dark Trap,,,,,,,,
0.448,0.43,11,-10.111,0,0.039,0.0427,0.448,0.251,0.0767,135.939,Dark Trap,,,,,,,,
0.874,0.441,1,-6.872,1,0.178,0.562,0.00807,0.0869,0.401,158.06,Dark Trap,,,,,,,,
0.687,0.594,6,-7.639,0,0.336,0.0115,0,0.236,0.435,168.083,Dark Trap,,,,,,,,
0.666,0.7,0,-5.497,1,0.283,0.0379,0.12,0.105,0.294,145.046,Dark Trap,,,,,,,,
0.703,0.757,1,-3.612,1,0.05,0.617,0,0.106,0.696,164.016,Dark Trap,,,,,,,,
0.829,0.457,0,-10.91,1,0.0729,0.153,1.23E-05,0.0772,0.257,118.015,Dark Trap,,,,,,,,
0.719,0.461,5,-10.224,0,0.0414,0.00926,2.03E-06,0.0869,0.496,130.075,Dark Trap,,,,,,,,
0.776,0.466,0,-8.206,1,0.278,0.0377,0,0.116,0.726,160.054,Dark Trap,,,,,,,,
0.675,0.59,10,-8.561,0,0.0792,0.152,0,0.146,0.29,150.95,Dark Trap,,,,,,,,
0.727,0.404,0,-12.272,1,0.178,0.0467,0,0.0691,0.304,159.987,Dark Trap,,,,,,,,
0.777,0.732,10,-5.731,0,0.0739,0.0386,0,0.149,0.101,180.04,Dark Trap,,,,,,,,
0.866,0.505,9,-9.22,0,0.0573,0.0488,0.0247,0.0903,0.248,122.989,Dark Trap,,,,,,,,
0.636,0.574,6,-5.825,0,0.0415,0.00244,0.00142,0.108,0.0999,124.992,Dark Trap,,,,,,,,
0.809,0.725,7,-6.877,1,0.0308,0.141,0,0.257,0.585,141.928,Dark Trap,,,,,,,,
0.675,0.628,4,-6.165,0,0.0838,0.00997,0,0.0868,0.511,179.992,Dark Trap,,,,,,,,
0.859,0.581,1,-4.922,1,0.15,0.0144,0,0.0812,0.268,112.058,Dark Trap,,,,,,,,
0.685,0.516,8,-10.261,1,0.0707,0.07,0,0.0834,0.189,153.923,Dark Trap,,,,,,,,
0.622,0.563,1,-8.704,1,0.037,0.213,0,0.0861,0.409,160.037,Dark Trap,,,,,,,,
0.592,0.753,8,-6.731,1,0.0318,0.132,0,0.114,0.559,149.99,Dark Trap,,,,,,,,
0.621,0.548,5,-9.105,1,0.0442,0.00291,0.00952,0.103,0.23,180.164,Dark Trap,,,,,,,,
0.724,0.68,7,-8.04,0,0.244,0.267,5.41E-06,0.118,0.247,159.994,Dark Trap,,,,,,,,
0.615,0.674,0,-7.991,1,0.0805,0.147,0.000372,0.296,0.0395,219.992,Dark Trap,,,,,,,,
0.38,0.351,2,-11.457,1,0.0417,0.0983,6.07E-06,0.104,0.0765,159.682,Dark Trap,,,,,,,,
0.639,0.549,10,-8.145,0,0.267,0.0358,0,0.124,0.235,158.932,Dark Trap,,,,,,,,
0.552,0.673,11,-10.4,1,0.0531,0.0626,0.194,0.268,0.101,124.985,Dark Trap,,,,,,,,
0.713,0.594,1,-10.727,1,0.0525,0.143,2.48E-05,0.395,0.358,119.968,Dark Trap,,,,,,,,
0.628,0.772,9,-6.842,0,0.036,0.34,0,0.115,0.0748,119.973,Dark Trap,,,,,,,,
0.646,0.458,8,-8.467,0,0.0752,0.161,0,0.23,0.0511,140.031,Dark Trap,,,,,,,,
0.748,0.633,8,-5.896,1,0.0268,0.0203,1.16E-05,0.12,0.25,123.069,Dark Trap,,,,,,,,
0.615,0.836,1,-6.512,1,0.0336,0.00603,0.0112,0.198,0.438,146.012,Dark Trap,,,,,,,,
0.694,0.711,10,-9.044,0,0.106,0.187,3.96E-05,0.127,0.267,170.055,Dark Trap,,,,,,,,
0.455,0.559,1,-11.35,1,0.41,0.243,0.000134,0.115,0.207,167.82,Dark Trap,,,,,,,,
0.725,0.582,10,-13.081,0,0.431,0.316,1.91E-05,0.106,0.471,179.912,Dark Trap,,,,,,,,
0.703,0.39,2,-16.091,1,0.454,0.416,0,0.178,0.624,159.768,Dark Trap,,,,,,,,
0.786,0.34,8,-13.642,1,0.452,0.843,0,0.106,0.294,147.996,Dark Trap,,,,,,,,
0.705,0.648,4,-10.467,0,0.141,0.00476,0.000595,0.373,0.398,130.037,Dark Trap,,,,,,,,
0.767,0.897,0,-1.31,0,0.148,0.042,2.51E-05,0.257,0.312,142.966,Dark Trap,,,,,,,,
0.676,0.971,8,-1.781,1,0.0619,0.0948,0.0384,0.2,0.151,219.964,Dark Trap,,,,,,,,
0.621,0.972,2,-3.431,1,0.297,0.043,3.33E-05,0.331,0.433,200.066,Dark Trap,,,,,,,,
0.527,0.605,2,-13.652,1,0.39,0.194,0,0.262,0.552,172.206,Dark Trap,,,,,,,,
0.45,0.17,11,-21.006,0,0.0475,0.966,0.138,0.044,0.213,75.418,Dark Trap,,,,,,,,
0.891,0.597,8,-4.927,1,0.223,0.013,0.256,0.0949,0.126,119.995,Dark Trap,,,,,,,,
0.906,0.33,11,-10.919,1,0.107,0.0139,0.000328,0.105,0.263,143.028,Dark Trap,,,,,,,,
0.31,0.829,10,-6.085,0,0.171,0.126,0.000149,0.174,0.084,179.435,Dark Trap,,,,,,,,
0.664,0.372,5,-10.904,0,0.0362,0.203,0,0.11,0.188,130.017,Dark Trap,,,,,,,,
0.629,0.778,6,-8.979,0,0.345,0.216,0.0577,0.105,0.334,183.888,Dark Trap,,,,,,,,
0.308,0.238,11,-15.63,0,0.0816,0.899,0.000312,0.11,0.152,127.174,Dark Trap,,,,,,,,
0.628,0.535,1,-9.793,1,0.127,0.023,0.0927,0.0817,0.68,159.939,Dark Trap,,,,,,,,
0.584,0.485,0,-10.937,1,0.0418,0.834,1.43E-05,0.109,0.0339,120.046,Dark Trap,,,,,,,,
0.57,0.827,5,-5.929,0,0.666,0.199,4.15E-05,0.215,0.192,142.271,Dark Trap,,,,,,,,
0.54,0.791,2,-5.873,0,0.0348,0.0427,0,0.0859,0.121,160.08,Dark Trap,,,,,,,,
0.875,0.332,1,-10.797,1,0.459,0.396,1.30E-06,0.0884,0.38,123.964,Dark Trap,,,,,,,,
0.829,0.823,5,-8.171,0,0.342,0.0566,0.00169,0.487,0.153,140.014,Dark Trap,,,,,,,,
0.49,0.501,2,-11.166,0,0.0384,0.802,0.0101,0.199,0.113,150,Dark Trap,,,,,,,,
0.778,0.114,4,-9.346,0,0.124,0.822,0.0557,0.366,0.42,130.04,Dark Trap,,,,,,,,
0.928,0.343,11,-10.808,0,0.172,0.165,0.0101,0.114,0.208,113.984,Dark Trap,,,,,,,,
0.84,0.589,5,-14.435,1,0.09,0.0185,0.0373,0.118,0.0309,216.14,Dark Trap,,,,,,,,
0.671,0.548,9,-12.6,0,0.0734,0.39,3.86E-05,0.0985,0.687,159.978,Dark Trap,,,,,,,,
0.886,0.316,1,-8.683,1,0.0677,0.0987,0.0166,0.108,0.0389,135.006,Dark Trap,,,,,,,,
0.692,0.716,8,-7.086,1,0.0549,0.0065,0,0.0446,0.484,154.388,Dark Trap,,,,,,,,
0.801,0.819,11,-5.189,1,0.158,0.292,0,0.515,0.811,139.969,Dark Trap,,,,,,,,
0.697,0.354,5,-15.064,1,0.206,0.892,2.48E-06,0.0539,0.575,156.014,Dark Trap,,,,,,,,
0.706,0.437,5,-9.888,1,0.0849,0.823,0,0.101,0.761,130.013,Dark Trap,,,,,,,,
0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,Dark Trap,,,,,,,,
0.805,0.479,6,-9.238,0,0.363,0.182,3.41E-06,0.346,0.363,160.908,Dark Trap,,,,,,,,
0.652,0.483,6,-8.92,1,0.246,0.931,0,0.0959,0.469,156.534,Dark Trap,,,,,,,,
0.543,0.268,11,-17.464,0,0.0862,0.577,0.000702,0.286,0.118,174.018,Dark Trap,,,,,,,,
0.696,0.583,3,-9.351,0,0.301,0.308,0,0.0964,0.524,137.079,Dark Trap,,,,,,,,
0.88,0.773,11,-7.93,1,0.0884,0.0264,2.03E-05,0.213,0.694,207.954,Dark Trap,,,,,,,,
0.812,0.71,10,-6.321,0,0.327,0.0138,0,0.132,0.805,169.926,Dark Trap,,,,,,,,
0.371,0.883,5,-2.922,0,0.216,0.00374,0.000948,0.383,0.195,146.836,Dark Trap,,,,,,,,
0.34,0.812,1,-6.855,1,0.458,0.0252,0,0.111,0.37,145.025,Dark Trap,,,,,,,,
0.574,0.747,9,-8.801,1,0.361,0.04,0,0.934,0.567,160.143,Dark Trap,,,,,,,,
0.53,0.946,8,-3.167,0,0.249,0.0103,0,0.38,0.492,130.103,Dark Trap,,,,,,,,
0.785,0.442,8,-13.061,0,0.444,0.111,6.67E-05,0.165,0.449,179.961,Dark Trap,,,,,,,,
0.61,0.504,0,-8.858,0,0.0481,0.385,1.68E-05,0.164,0.371,150.001,Dark Trap,,,,,,,,
0.721,0.395,4,-13.699,1,0.0623,0.528,0,0.13,0.376,128.084,Dark Trap,,,,,,,,
0.589,0.832,1,-3.429,0,0.0724,0.031,0,0.103,0.538,160.03,Dark Trap,,,,,,,,
0.451,0.488,9,-8.21,1,0.0395,0.182,0,0.074,0.246,130.101,Dark Trap,,,,,,,,
0.643,0.573,9,-9.093,1,0.0354,0.259,0,0.0746,0.0398,120.033,Dark Trap,,,,,,,,
0.699,0.472,5,-9.475,0,0.0357,0.158,0.00738,0.275,0.354,128.035,Dark Trap,,,,,,,,
0.839,0.237,0,-15.698,0,0.319,0.556,4.35E-05,0.186,0.506,133.937,Dark Trap,,,,,,,,
0.616,0.598,5,-6.688,0,0.0329,0.0254,4.80E-06,0.115,0.345,165.88,Dark Trap,,,,,,,,
0.683,0.483,0,-11.347,1,0.091,0.0442,0,0.139,0.308,129.986,Dark Trap,,,,,,,,
0.416,0.847,7,-3.542,1,0.0476,0.0045,0,0.106,0.117,120.049,Dark Trap,,,,,,,,
0.592,0.605,10,-7.476,1,0.245,0.132,1.59E-05,0.11,0.43,169.924,Dark Trap,,,,,,,,
0.663,0.785,0,-6.079,1,0.0776,0.0993,1.51E-05,0.12,0.653,150.071,Dark Trap,,,,,,,,
0.796,0.756,4,-4.165,0,0.0486,0.0246,0,0.114,0.0512,130.966,Dark Trap,,,,,,,,
